        0.21505        0.02518              9             11              2
        0.21505        0.03776              9             12              2
        0.21505        0.05035              9             13              2
        0.21505        0.06294              9             14              2
        0.21505        0.07553              9             15              2
        0.21505        0.08812              9             16              2
        0.21505        0.10071              9             17              2
        0.22764        0.00000             10              9              2
        0.22764        0.01259             10             10              2
        0.22764        0.02518             10             11              2
        0.22764        0.03776             10             12              2
        0.22764        0.05035             10             13              2
        0.22764        0.06294             10             14              2
        0.22764        0.07553             10             15              2
        0.22764        0.08812             10             16              2
        0.22764        0.10071             10             17              2
        0.24023        0.00000             11              9              2
        0.24023        0.01259             11             10              2
        0.24023        0.02518             11             11              2
        0.24023        0.03776             11             12              2
        0.24023        0.05035             11             13              2
        0.24023        0.06294             11             14              2
        0.24023        0.07553             11             15              2
        0.24023        0.08812             11             16              2
        0.24023        0.10071             11             17              2
        0.25281        0.00000             12              9              2
        0.25281        0.01259             12             10              2
        0.25281        0.02518             12             11              2
        0.25281        0.03776             12             12              2
        0.25281        0.05035             12             13              2
        0.25281        0.06294             12             14              2
        0.25281        0.07553             12             15              2
        0.25281        0.08812             12             16              2
        0.25281        0.10071             12             17              2
        0.26540        0.00000             13              9              2
        0.26540        0.01259             13             10              2
        0.26540        0.02518             13             11              2
        0.26540        0.03776             13             12              2
        0.26540        0.05035             13             13              2
        0.26540        0.06294             13             14              2
        0.26540        0.07553             13             15              2
        0.26540        0.08812             13             16              2
        0.26540        0.10071             13             17              2
        0.27799        0.00000             14              9              2
        0.27799        0.01259             14             10              2
        0.27799        0.02518             14             11              2
        0.27799        0.03776             14             12              2
        0.27799        0.05035             14             13              2
        0.27799        0.06294             14             14              2
        0.27799        0.07553             14             15              2
        0.27799        0.08812             14             16              2
        0.27799        0.10071             14             17              2
        0.29058        0.00000             15              9              2
        0.29058        0.01259             15             10              2
        0.29058        0.02518             15             11              2
        0.29058        0.03776             15             12              2
        0.29058        0.05035             15             13              2
        0.29058        0.06294             15             14              2
        0.29058        0.07553             15             15              2
        0.29058        0.08812             15             16              2
        0.29058        0.10071             15             17              2
        0.30317        0.00000             16              9              2
        0.30317        0.01259             16             10              2
        0.30317        0.02518             16             11              2
        0.30317        0.03776             16             12              2
        0.30317        0.05035             16             13              2
        0.30317        0.06294             16             14              2
        0.30317        0.07553             16             15              2
        0.30317        0.08812             16             16              2
        0.30317        0.10071             16             17              2
        0.31576        0.00000             17              9              2
        0.31576        0.01259             17             10              2
        0.31576        0.02518             17             11              2
        0.31576        0.03776             17             12              2
        0.31576        0.05035             17             13              2
        0.31576        0.06294             17             14              2
        0.31576        0.07553             17             15              2
        0.31576        0.08812             17             16              2
        0.31576        0.10071             17             17              2
        0.32939        0.00000              1              9              3
        0.32939        0.01259              1             10              3
        0.32939        0.02518              1             11              3
        0.32939        0.03776              1             12              3
        0.32939        0.05035              1             13              3
        0.32939        0.06294              1             14              3
        0.32939        0.07553              1             15              3
        0.32939        0.08812              1             16              3
        0.32939        0.10071              1             17              3
        0.34198        0.00000              2              9              3
        0.34198        0.01259              2             10              3
        0.34198        0.02518              2             11              3
        0.34198        0.03776              2             12              3
        0.34198        0.05035              2             13              3
        0.34198        0.06294              2             14              3
        0.34198        0.07553              2             15              3
        0.34198        0.08812              2             16              3
        0.34198        0.10071              2             17              3
        0.35457        0.00000              3              9              3
        0.35457        0.01259              3             10              3
        0.35457        0.02518              3             11              3
        0.35457        0.03776              3             12              3
        0.35457        0.05035              3             13              3
        0.35457        0.06294              3             14              3
        0.35457        0.07553              3             15              3
        0.35457        0.08812              3             16              3
        0.35457        0.10071              3             17              3
        0.36716        0.00000              4              9              3
        0.36716        0.01259              4             10              3
        0.36716        0.02518              4             11              3
        0.36716        0.03776              4             12              3
        0.36716        0.05035              4             13              3
        0.36716        0.06294              4             14              3
        0.36716        0.07553              4             15              3
        0.36716        0.08812              4             16              3
        0.36716        0.10071              4             17              3
        0.37975        0.00000              5              9              3
        0.37975        0.01259              5             10              3
        0.37975        0.02518              5             11              3
        0.37975        0.03776              5             12              3
        0.37975        0.05035              5             13              3
        0.37975        0.06294              5             14              3
        0.37975        0.07553              5             15              3
        0.37975        0.08812              5             16              3
        0.37975        0.10071              5             17              3
        0.39234        0.00000              6              9              3
        0.39234        0.01259              6             10              3
        0.39234        0.02518              6             11              3
        0.39234        0.03776              6             12              3
        0.39234        0.05035              6             13              3
        0.39234        0.06294              6             14              3
        0.39234        0.07553              6             15              3
        0.39234        0.08812              6             16              3
        0.39234        0.10071              6             17              3
        0.40492        0.00000              7              9              3
        0.40492        0.01259              7             10              3
        0.40492        0.02518              7             11              3
        0.40492        0.03776              7             12              3
        0.40492        0.05035              7             13              3
        0.40492        0.06294              7             14              3
        0.40492        0.07553              7             15              3
        0.40492        0.08812              7             16              3
        0.40492        0.10071              7             17              3
        0.41751        0.00000              8              9              3
        0.41751        0.01259              8             10              3
        0.41751        0.02518              8             11              3
        0.41751        0.03776              8             12              3
        0.41751        0.05035              8             13              3
        0.41751        0.06294              8             14              3
        0.41751        0.07553              8             15              3
        0.41751        0.08812              8             16              3
        0.41751        0.10071              8             17              3
        0.43010        0.00000              9              9              3
        0.43010        0.01259              9             10              3
        0.43010        0.02518              9             11              3
        0.43010        0.03776              9             12              3
        0.43010        0.05035              9             13              3
        0.43010        0.06294              9             14              3
        0.43010        0.07553              9             15              3
        0.43010        0.08812              9             16              3
        0.43010        0.10071              9             17              3
        0.44269        0.00000             10              9              3
        0.44269        0.01259             10             10              3
        0.44269        0.02518             10             11              3
        0.44269        0.03776             10             12              3
        0.44269        0.05035             10             13              3
        0.44269        0.06294             10             14              3
        0.44269        0.07553             10             15              3
        0.44269        0.08812             10             16              3
        0.44269        0.10071             10             17              3
        0.45528        0.00000             11              9              3
        0.45528        0.01259             11             10              3
        0.45528        0.02518             11             11              3
        0.45528        0.03776             11             12              3
        0.45528        0.05035             11             13              3
        0.45528        0.06294             11             14              3
        0.45528        0.07553             11             15              3
        0.45528        0.08812             11             16              3
        0.45528        0.10071             11             17              3
        0.46786        0.00000             12              9              3
        0.46786        0.01259             12             10              3
        0.46786        0.02518             12             11              3
        0.46786        0.03776             12             12              3
        0.46786        0.05035             12             13              3
        0.46786        0.06294             12             14              3
        0.46786        0.07553             12             15              3
        0.46786        0.08812             12             16              3
        0.46786        0.10071             12             17              3
        0.48045        0.00000             13              9              3
        0.48045        0.01259             13             10              3
        0.48045        0.02518             13             11              3
        0.48045        0.03776             13             12              3
        0.48045        0.05035             13             13              3
        0.48045        0.06294             13             14              3
        0.48045        0.07553             13             15              3
        0.48045        0.08812             13             16              3
        0.48045        0.10071             13             17              3
        0.49304        0.00000             14              9              3
        0.49304        0.01259             14             10              3
        0.49304        0.02518             14             11              3
        0.49304        0.03776             14             12              3
        0.49304        0.05035             14             13              3
        0.49304        0.06294             14             14              3
        0.49304        0.07553             14             15              3
        0.49304        0.08812             14             16              3
        0.49304        0.10071             14             17              3
        0.50563        0.00000             15              9              3
        0.50563        0.01259             15             10              3
        0.50563        0.02518             15             11              3
        0.50563        0.03776             15             12              3
        0.50563        0.05035             15             13              3
        0.50563        0.06294             15             14              3
        0.50563        0.07553             15             15              3
        0.50563        0.08812             15             16              3
        0.50563        0.10071             15             17              3
        0.51822        0.00000             16              9              3
        0.51822        0.01259             16             10              3
        0.51822        0.02518             16             11              3
        0.51822        0.03776             16             12              3
        0.51822        0.05035             16             13              3
        0.51822        0.06294             16             14              3
        0.51822        0.07553             16             15              3
        0.51822        0.08812             16             16              3
        0.51822        0.10071             16             17              3
        0.53081        0.00000             17              9              3
        0.53081        0.01259             17             10              3
        0.53081        0.02518             17             11              3
        0.53081        0.03776             17             12              3
        0.53081        0.05035             17             13              3
        0.53081        0.06294             17             14              3
        0.53081        0.07553             17             15              3
        0.53081        0.08812             17             16              3
        0.53081        0.10071             17             17              3
        0.54444        0.00000              1              9              4
        0.54444        0.01259              1             10              4
        0.54444        0.02518              1             11              4
        0.54444        0.03776              1             12              4
        0.54444        0.05035              1             13              4
        0.54444        0.06294              1             14              4
        0.54444        0.07553              1             15              4
        0.54444        0.08812              1             16              4
        0.54444        0.10071              1             17              4
        0.55703        0.00000              2              9              4
        0.55703        0.01259              2             10              4
        0.55703        0.02518              2             11              4
        0.55703        0.03776              2             12              4
        0.55703        0.05035              2             13              4
        0.55703        0.06294              2             14              4
        0.55703        0.07553              2             15              4
        0.55703        0.08812              2             16              4
        0.55703        0.10071              2             17              4
        0.56962        0.00000              3              9              4
        0.56962        0.01259              3             10              4
        0.56962        0.02518              3             11              4
        0.56962        0.03776              3             12              4
        0.56962        0.05035              3             13              4
        0.56962        0.06294              3             14              4
        0.56962        0.07553              3             15              4
        0.56962        0.08812              3             16              4
        0.56962        0.10071              3             17              4
        0.58221        0.00000              4              9              4
        0.58221        0.01259              4             10              4
        0.58221        0.02518              4             11              4
        0.58221        0.03776              4             12              4
        0.58221        0.05035              4             13              4
        0.58221        0.06294              4             14              4
        0.58221        0.07553              4             15              4
        0.58221        0.08812              4             16              4
        0.58221        0.10071              4             17              4
        0.59480        0.00000              5              9              4
        0.59480        0.01259              5             10              4
        0.59480        0.02518              5             11              4
        0.59480        0.03776              5             12              4
        0.59480        0.05035              5             13              4
        0.59480        0.06294              5             14              4
        0.59480        0.07553              5             15              4
        0.59480        0.08812              5             16              4
        0.59480        0.10071              5             17              4
        0.60739        0.00000              6              9              4
        0.60739        0.01259              6             10              4
        0.60739        0.02518              6             11              4
        0.60739        0.03776              6             12              4
        0.60739        0.05035              6             13              4
        0.60739        0.06294              6             14              4
        0.60739        0.07553              6             15              4
        0.60739        0.08812              6             16              4
        0.60739        0.10071              6             17              4
        0.61997        0.00000              7              9              4
        0.61997        0.01259              7             10              4
        0.61997        0.02518              7             11              4
        0.61997        0.03776              7             12              4
        0.61997        0.05035              7             13              4
        0.61997        0.06294              7             14              4
        0.61997        0.07553              7             15              4
        0.61997        0.08812              7             16              4
        0.61997        0.10071              7             17              4
        0.63256        0.00000              8              9              4
        0.63256        0.01259              8             10              4
        0.63256        0.02518              8             11              4
        0.63256        0.03776              8             12              4
        0.63256        0.05035              8             13              4
        0.63256        0.06294              8             14              4
        0.63256        0.07553              8             15              4
        0.63256        0.08812              8             16              4
        0.63256        0.10071              8             17              4
        0.64515        0.00000              9              9              4
        0.64515        0.01259              9             10              4
        0.64515        0.02518              9             11              4
        0.64515        0.03776              9             12              4
        0.64515        0.05035              9             13              4
        0.64515        0.06294              9             14              4
        0.64515        0.07553              9             15              4
        0.64515        0.08812              9             16              4
        0.64515        0.10071              9             17              4
        0.65774        0.00000             10              9              4
        0.65774        0.01259             10             10              4
        0.65774        0.02518             10             11              4
        0.65774        0.03776             10             12              4
        0.65774        0.05035             10             13              4
        0.65774        0.06294             10             14              4
        0.65774        0.07553             10             15              4
        0.65774        0.08812             10             16              4
        0.65774        0.10071             10             17              4
        0.67033        0.00000             11              9              4
        0.67033        0.01259             11             10              4
        0.67033        0.02518             11             11              4
        0.67033        0.03776             11             12              4
        0.67033        0.05035             11             13              4
        0.67033        0.06294             11             14              4
        0.67033        0.07553             11             15              4
        0.67033        0.08812             11             16              4
        0.67033        0.10071             11             17              4
        0.68291        0.00000             12              9              4
        0.68291        0.01259             12             10              4
        0.68291        0.02518             12             11              4
        0.68291        0.03776             12             12              4
        0.68291        0.05035             12             13              4
        0.68291        0.06294             12             14              4
        0.68291        0.07553             12             15              4
        0.68291        0.08812             12             16              4
        0.68291        0.10071             12             17              4
        0.69550        0.00000             13              9              4
        0.69550        0.01259             13             10              4
        0.69550        0.02518             13             11              4
        0.69550        0.03776             13             12              4
        0.69550        0.05035             13             13              4
        0.69550        0.06294             13             14              4
        0.69550        0.07553             13             15              4
        0.69550        0.08812             13             16              4
        0.69550        0.10071             13             17              4
        0.70809        0.00000             14              9              4
        0.70809        0.01259             14             10              4
        0.70809        0.02518             14             11              4
        0.70809        0.03776             14             12              4
        0.70809        0.05035             14             13              4
        0.70809        0.06294             14             14              4
        0.70809        0.07553             14             15              4
        0.70809        0.08812             14             16              4
        0.70809        0.10071             14             17              4
        0.72068        0.00000             15              9              4
        0.72068        0.01259             15             10              4
        0.72068        0.02518             15             11              4
        0.72068        0.03776             15             12              4
        0.72068        0.05035             15             13              4
        0.72068        0.06294             15             14              4
        0.72068        0.07553             15             15              4
        0.72068        0.08812             15             16              4
        0.72068        0.10071             15             17              4
        0.73327        0.00000             16              9              4
        0.73327        0.01259             16             10              4
        0.73327        0.02518             16             11              4
        0.73327        0.03776             16             12              4
        0.73327        0.05035             16             13              4
        0.73327        0.06294             16             14              4
        0.73327        0.07553             16             15              4
        0.73327        0.08812             16             16              4
        0.73327        0.10071             16             17              4
        0.74586        0.00000             17              9              4
        0.74586        0.01259             17             10              4
        0.74586        0.02518             17             11              4
        0.74586        0.03776             17             12              4
        0.74586        0.05035             17             13              4
        0.74586        0.06294             17             14              4
        0.74586        0.07553             17             15              4
        0.74586        0.08812             17             16              4
        0.74586        0.10071             17             17              4
        0.75949        0.00000              1              9              5
        0.75949        0.01259              1             10              5
        0.75949        0.02518              1             11              5
        0.75949        0.03776              1             12              5
        0.75949        0.05035              1             13              5
        0.75949        0.06294              1             14              5
        0.75949        0.07553              1             15              5
        0.75949        0.08812              1             16              5
        0.75949        0.10071              1             17              5
        0.77208        0.00000              2              9              5
        0.77208        0.01259              2             10              5
        0.77208        0.02518              2             11              5
        0.77208        0.03776              2             12              5
        0.77208        0.05035              2             13              5
        0.77208        0.06294              2             14              5
        0.77208        0.07553              2             15              5
        0.77208        0.08812              2             16              5
        0.77208        0.10071              2             17              5
        0.78467        0.00000              3              9              5
        0.78467        0.01259              3             10              5
        0.78467        0.02518              3             11              5
        0.78467        0.03776              3             12              5
        0.78467        0.05035              3             13              5
        0.78467        0.06294              3             14              5
        0.78467        0.07553              3             15              5
        0.78467        0.08812              3             16              5
        0.78467        0.10071              3             17              5
        0.79726        0.00000              4              9              5
        0.79726        0.01259              4             10              5
        0.79726        0.02518              4             11              5
        0.79726        0.03776              4             12              5
        0.79726        0.05035              4             13              5
        0.79726        0.06294              4             14              5
        0.79726        0.07553              4             15              5
        0.79726        0.08812              4             16              5
        0.79726        0.10071              4             17              5
        0.80985        0.00000              5              9              5
        0.80985        0.01259              5             10              5
        0.80985        0.02518              5             11              5
        0.80985        0.03776              5             12              5
        0.80985        0.05035              5             13              5
        0.80985        0.06294              5             14              5
        0.80985        0.07553              5             15              5
        0.80985        0.08812              5             16              5
        0.80985        0.10071              5             17              5
